"Item","Name","Family","LineScale","LineVendor","Weight","Price","Amount","BaseAmount"
"28","BISTEC REBANADO","1","2","105","0.52","135","70.2","70.2"
"70","TOCINO","2","2","105","0.2","175","35","35"
"28","BISTEC REBANADO","1","3","102","1.01","135","136.35","136.35"
"63","PIERNA DE CERDO","2","3","103","1.02","112","114.24","114.24"
"77","ADOBADA","2","2","105","0.65","121","78.65","78.65"
"3","BISTEC RES","1","1","108","0.48","196","94.08","94.08"
"43","PIERNA Y MUSLO","3","3","103","2.12","60","127.2","127.2"
"18","PEINECILLO","1","1","108","0.17","198","33.66","33.66"
"28","BISTEC REBANADO","1","2","105","0.52","135","70.2","70.2"
"28","BISTEC REBANADO","1","3","102","0.38","135","51.3","51.3"
"3","BISTEC RES","1","3","102","0.39","196","76.44","76.44"
"23","DESHEBRAR RES","1","2","105","1.08","192","207.36","207.36"
"77","ADOBADA","2","1","108","0.61","121","73.81","73.81"
"65","FREIR","2","1","108","0.78","112","87.36","87.36"
"69","CHULETA AHUMADA","2","1","108","0.46","127","58.42","58.42"
"4","MOLIDA ESP","1","3","102","0.26","196","50.96","50.96"
"28","BISTEC REBANADO","1","3","105","1.05","135","141.75","141.75"
"43","PIERNA Y MUSLO","3","1","108","2.08","60","124.8","124.8"
"69","CHULETA AHUMADA","2","3","102","0.44","127","55.88","55.88"
"69","CHULETA AHUMADA","2","3","102","0.54","127","68.58","68.58"
"3","BISTEC RES","1","3","103","1.01","196","197.96","197.96"
"78","LENGUA DE CERDO","2","2","105","2.75","89","244.75","244.75"
"74","CABEZA DE CERDO","2","3","103","2.28","32","72.96","72.96"
"28","BISTEC REBANADO","1","1","108","0.74","135","99.9","99.9"
"45","MILANESA POLLO","3","1","102","0.35","175","61.25","61.25"
"63","PIERNA DE CERDO","2","1","103","0.49","112","54.88","54.88"
"76","CHICHARRON","2","3","102","0.11","295","32.45","32.45"
"54","TENDER","3","1","108","0.69","158","109.02","109.02"
"43","PIERNA Y MUSLO","3","2","105","2.13","60","127.8","127.8"
"76","CHICHARRON","2","3","102","0.18","295","53.1","53.1"
"14","MOLIDA MIXTA","2","1","103","0.53","149","78.97","78.97"
"28","BISTEC REBANADO","1","2","108","1.02","135","137.7","137.7"
"28","BISTEC REBANADO","1","3","103","0.52","135","70.2","70.2"
"43","PIERNA Y MUSLO","3","2","103","2.21","60","132.6","132.6"
"68","LOMO","2","1","108","1","119","119","119"
"69","CHULETA AHUMADA","2","1","103","0.57","127","72.39","72.39"
"96","CHICHARRON PRENSADO","2","1","108","0.42","170","71.4","71.4"
"14","MOLIDA MIXTA","2","1","108","0.49","149","73.01","73.01"
"71","CHORIZO","2","1","108","0.5","122","61","61"
"28","BISTEC REBANADO","1","1","108","0.5","135","67.5","67.5"
"75","MANITAS DE CERDO","2","2","105","6.16","35","215.6","215.6"
"4","MOLIDA ESP","1","1","106","0.61","196","119.56","119.56"
"45","MILANESA POLLO","3","3","102","0.84","175","147","147"
"28","BISTEC REBANADO","1","1","102","0.45","135","60.75","60.75"
"28","BISTEC REBANADO","1","3","103","0.74","135","99.9","99.9"
"68","LOMO","2","1","102","0.87","119","103.53","103.53"
"45","MILANESA POLLO","3","3","103","0.38","175","66.5","66.5"
"69","CHULETA AHUMADA","2","1","108","0.27","127","34.29","34.29"
"28","BISTEC REBANADO","1","3","105","0.74","135","99.9","99.9"
"45","MILANESA POLLO","3","1","108","0.41","175","71.75","71.75"
"14","MOLIDA MIXTA","2","1","108","0.54","149","80.46","80.46"
"70","TOCINO","2","1","108","0.27","175","47.25","47.25"
"3","BISTEC RES","1","3","103","0.48","196","94.08","94.08"
"43","PIERNA Y MUSLO","3","2","108","2.09","60","125.4","125.4"
"43","PIERNA Y MUSLO","3","2","105","2.02","60","121.2","121.2"
"19","PICAÑA","1","1","102","0.74","198","146.52","146.52"
"43","PIERNA Y MUSLO","3","1","108","1.16","60","69.6","69.6"
"63","PIERNA DE CERDO","2","1","106","1.37","112","153.44","153.44"
"63","PIERNA DE CERDO","2","1","102","1.37","112","153.44","153.44"
"11","CHAMBARETE","1","3","103","1.04","149","154.96","154.96"
"96","CHICHARRON PRENSADO","2","1","102","0.47","170","79.9","79.9"
"3","BISTEC RES","1","1","108","0.51","196","99.96","99.96"
"70","TOCINO","2","1","108","0.27","175","47.25","47.25"
"6","COCIDO SURTIDO","1","3","103","0.36","149","53.64","53.64"
"54","TENDER","3","2","102","0.24","158","37.92","37.92"
"4","MOLIDA ESP","1","1","103","0.53","196","103.88","103.88"
"18","PEINECILLO","1","1","108","1.13","198","223.74","223.74"
"3","BISTEC RES","1","3","103","0.5","196","98","98"
"4","MOLIDA ESP","1","1","108","0.51","196","99.96","99.96"
"65","FREIR","2","3","103","0.75","112","84","84"
"18","PEINECILLO","1","1","108","0.75","198","148.5","148.5"
"43","PIERNA Y MUSLO","3","2","108","2.08","60","124.8","124.8"
"43","PIERNA Y MUSLO","3","2","105","2.05","60","123","123"
"112","FILETE RES","1","3","102","0.53","255","135.15","135.15"
"45","MILANESA POLLO","3","3","103","0.56","175","98","98"
"69","CHULETA AHUMADA","2","1","103","0.97","127","123.19","123.19"
"112","FILETE RES","1","3","102","0.74","255","188.7","188.7"
"42","PECHUGA CON HUESO","3","2","102","0.44","138","60.72","60.72"
"14","MOLIDA MIXTA","2","1","108","0.5","149","74.5","74.5"
"70","TOCINO","2","2","103","0.25","175","43.75","43.75"
"69","CHULETA AHUMADA","2","1","102","0.48","127","60.96","60.96"
"45","MILANESA POLLO","3","2","102","0.44","175","77","77"
"48","HAMBURGUESA POLLO","3","1","102","0.49","98","48.02","48.02"
"28","BISTEC REBANADO","1","3","102","0.37","135","49.95","49.95"
"74","CABEZA DE CERDO","2","3","102","4.68","32","149.76","149.76"
"41","POLLO CANAL","3","2","105","1.38","73","100.74","100.74"
"66","ESPINAZO","2","1","102","2.04","71","144.84","144.84"
"43","PIERNA Y MUSLO","3","2","108","2.11","60","126.6","126.6"
"67","CHAMORRO","2","3","102","2.38","68","161.84","161.84"
"69","CHULETA AHUMADA","2","1","106","0.8","127","101.6","101.6"
"59","PALOMITAS DE POLLO","3","1","106","0.51","95","48.45","48.45"
"83","HUESO CARNUDO CERDO","2","3","102","1.15","12","13.8","13.8"
"68","LOMO","2","2","105","0.81","119","96.39","96.39"
"45","MILANESA POLLO","3","1","106","0.77","175","134.75","134.75"
"75","MANITAS DE CERDO","2","3","102","0.87","35","30.45","30.45"
"18","PEINECILLO","1","1","101","0.78","198","154.44","154.44"
"67","CHAMORRO","2","1","106","0.99","68","67.32","67.32"
"43","PIERNA Y MUSLO","3","2","101","2.3","60","138","138"
"67","CHAMORRO","2","1","106","0.73","68","49.64","49.64"
"18","PEINECILLO","1","3","102","0.5","198","99","99"
"67","CHAMORRO","2","1","106","1.73","68","117.64","117.64"
"68","LOMO","2","2","105","0.84","119","99.96","99.96"
"14","MOLIDA MIXTA","2","1","106","0.57","149","84.93","84.93"
"14","MOLIDA MIXTA","2","1","106","0.73","149","108.77","108.77"
"45","MILANESA POLLO","3","3","102","0.51","175","89.25","89.25"
"68","LOMO","2","3","103","0.61","119","72.59","72.59"
"3","BISTEC RES","1","1","106","0.58","196","113.68","113.68"
"48","HAMBURGUESA POLLO","3","2","102","0.79","98","77.42","77.42"
"71","CHORIZO","2","1","101","0.35","122","42.7","42.7"
"28","BISTEC REBANADO","1","1","106","0.43","135","58.05","58.05"
"23","DESHEBRAR RES","1","2","105","0.78","192","149.76","149.76"
"73","MOLIDA CERDO","2","1","106","0.67","117","78.39","78.39"
"14","MOLIDA MIXTA","2","2","105","0.69","149","102.81","102.81"
"96","CHICHARRON PRENSADO","2","1","106","0.29","170","49.3","49.3"
"67","CHAMORRO","2","2","101","1.17","68","79.56","79.56"
"68","LOMO","2","3","103","0.84","119","99.96","99.96"
"42","PECHUGA CON HUESO","3","1","106","1.01","138","139.38","139.38"
"28","BISTEC REBANADO","1","3","102","1","135","135","135"
"70","TOCINO","2","2","102","0.26","175","45.5","45.5"
"54","TENDER","3","1","106","0.69","158","109.02","109.02"
"69","CHULETA AHUMADA","2","3","101","0.79","127","100.33","100.33"
"64","COSTILLA DE CERDO","2","1","106","0.74","112","82.88","82.88"
"71","CHORIZO","2","1","106","0.24","122","29.28","29.28"
"14","MOLIDA MIXTA","2","1","106","1.5","149","223.5","223.5"
"65","FREIR","2","3","103","1.02","112","114.24","114.24"
"48","HAMBURGUESA POLLO","3","2","101","0.99","98","97.02","97.02"
"45","MILANESA POLLO","3","3","102","0.49","175","85.75","85.75"
"70","TOCINO","2","1","106","0.5","175","87.5","87.5"
"45","MILANESA POLLO","3","2","105","0.58","175","101.5","101.5"
"43","PIERNA Y MUSLO","3","1","101","2.32","60","139.2","139.2"
"28","BISTEC REBANADO","1","3","103","0.52","135","70.2","70.2"
"43","PIERNA Y MUSLO","3","2","105","2.05","60","123","123"
"28","BISTEC REBANADO","1","3","102","0.74","135","99.9","99.9"
"28","BISTEC REBANADO","1","2","103","0.37","135","49.95","49.95"
"42","PECHUGA CON HUESO","3","2","105","0.95","138","131.1","131.1"
"4","MOLIDA ESP","1","1","105","0.77","196","150.92","150.92"
"63","PIERNA DE CERDO","2","1","105","0.59","112","66.08","66.08"
"28","BISTEC REBANADO","1","3","103","1.02","135","137.7","137.7"
"28","BISTEC REBANADO","1","3","103","1.02","135","137.7","137.7"
"65","FREIR","2","3","103","2.01","112","225.12","225.12"
"45","MILANESA POLLO","3","1","106","1.13","175","197.75","197.75"
"45","MILANESA POLLO","3","2","102","1.09","175","190.75","190.75"
"45","MILANESA POLLO","3","1","106","0.37","175","64.75","64.75"
"18","PEINECILLO","1","1","106","0.18","198","35.64","35.64"
"42","PECHUGA CON HUESO","3","3","103","1.26","138","173.88","173.88"
"28","BISTEC REBANADO","1","1","106","0.89","135","120.15","120.15"
"28","BISTEC REBANADO","1","3","103","1.02","135","137.7","137.7"
"65","FREIR","2","3","103","2.01","112","225.12","225.12"
"42","PECHUGA CON HUESO","3","3","103","1.33","138","183.54","183.54"
"45","MILANESA POLLO","3","1","106","0.38","175","66.5","66.5"
"4","MOLIDA ESP","1","1","108","0.67","196","131.32","131.32"
"45","MILANESA POLLO","3","2","102","0.73","175","127.75","127.75"
"70","TOCINO","2","2","105","0.16","175","28","28"
"76","CHICHARRON","2","1","106","0.14","295","41.3","41.3"
"43","PIERNA Y MUSLO","3","2","102","1.15","60","69","69"
"43","PIERNA Y MUSLO","3","2","102","2.28","60","136.8","136.8"
"43","PIERNA Y MUSLO","3","1","106","2.29","60","137.4","137.4"
"43","PIERNA Y MUSLO","3","1","106","2.08","60","124.8","124.8"
"28","BISTEC REBANADO","1","1","106","0.51","135","68.85","68.85"
"73","MOLIDA CERDO","2","1","106","0.49","117","57.33","57.33"
"28","BISTEC REBANADO","1","1","106","0.74","135","99.9","99.9"
"28","BISTEC REBANADO","1","3","102","0.38","135","51.3","51.3"
"20","BANDERA RES","1","1","102","1.59","139","221.01","221.01"
"43","PIERNA Y MUSLO","3","1","106","2.06","60","123.6","123.6"
"28","BISTEC REBANADO","1","1","106","0.52","135","70.2","70.2"
"3","BISTEC RES","1","3","102","0.55","196","107.8","107.8"
"66","ESPINAZO","2","1","106","0.99","71","70.29","70.29"
"69","CHULETA AHUMADA","2","1","106","0.66","127","83.82","83.82"
"54","TENDER","3","1","106","0.27","158","42.66","42.66"
"65","FREIR","2","3","102","0.64","112","71.68","71.68"
"45","MILANESA POLLO","3","1","106","1.19","175","208.25","208.25"
"112","FILETE RES","1","3","102","0.51","255","130.05","130.05"
"68","LOMO","2","1","106","0.84","119","99.96","99.96"
"14","MOLIDA MIXTA","2","1","102","0.76","149","113.24","113.24"
"68","LOMO","2","1","106","0.84","119","99.96","99.96"
"45","MILANESA POLLO","3","2","103","1.01","175","176.75","176.75"
"69","CHULETA AHUMADA","2","1","106","0.55","127","69.85","69.85"
"66","ESPINAZO","2","3","108","1.22","71","86.62","86.62"
"71","CHORIZO","2","1","106","0.37","122","45.14","45.14"
"68","LOMO","2","3","108","0.51","119","60.69","60.69"
"63","PIERNA DE CERDO","2","3","108","0.61","112","68.32","68.32"
"28","BISTEC REBANADO","1","1","106","1.46","135","197.1","197.1"
"66","ESPINAZO","2","1","102","0.71","71","50.41","50.41"
"41","POLLO CANAL","3","3","108","1.37","73","100.01","100.01"
"45","MILANESA POLLO","3","2","103","1.03","175","180.25","180.25"
"44","PECHUGA SIN HUESO","3","2","102","0.33","175","57.75","57.75"
"1","HUEVO","5","2","102","1.05","38","39.9","39.9"
"23","DESHEBRAR RES","1","2","103","0.61","192","117.12","117.12"
"18","PEINECILLO","1","3","108","0.43","198","85.14","85.14"
"28","BISTEC REBANADO","1","3","108","0.37","135","49.95","49.95"
"3","BISTEC RES","1","2","103","0.31","196","60.76","60.76"
"70","TOCINO","2","3","108","0.28","175","49","49"
"71","CHORIZO","2","1","106","0.38","122","46.36","46.36"
"70","TOCINO","2","1","106","0.25","175","43.75","43.75"
"71","CHORIZO","2","1","106","0.35","122","42.7","42.7"
"3","BISTEC RES","1","3","103","0.47","196","92.12","92.12"
"69","CHULETA AHUMADA","2","1","106","0.23","127","29.21","29.21"
"70","TOCINO","2","3","103","0.74","175","129.5","129.5"
"1","HUEVO","5","2","115","1.02","38","38.76","38.76"
"1","HUEVO","5","2","114","1.05","38","39.9","39.9"
"18","PEINECILLO","1","1","106","0.52","198","102.96","102.96"
"45","MILANESA POLLO","3","1","106","0.54","175","94.5","94.5"
"18","PEINECILLO","1","1","106","0.54","198","106.92","106.92"
"18","PEINECILLO","1","3","108","0.51","198","100.98","100.98"
"69","CHULETA AHUMADA","2","1","106","0.46","127","58.42","58.42"
"3","BISTEC RES","1","3","105","0.33","196","64.68","64.68"
"63","PIERNA DE CERDO","2","1","106","0.52","112","58.24","58.24"
"64","COSTILLA DE CERDO","2","1","106","0.51","112","57.12","57.12"
"48","HAMBURGUESA POLLO","3","2","105","1.2","98","117.6","117.6"
"14","MOLIDA MIXTA","2","3","108","1","149","149","149"
"0","","0","1","106","2.07","40.02","82.84","82.84"
"43","PIERNA Y MUSLO","3","1","106","2.07","60","124.2","124.2"
"1","HUEVO","5","2","114","0.99","38","37.62","37.62"
"1","HUEVO","5","2","114","0.96","38","36.48","36.48"
"1","HUEVO","5","2","114","0.99","38","37.62","37.62"
"28","BISTEC REBANADO","1","3","105","0.81","135","109.35","109.35"
"1","HUEVO","5","2","114","1.01","38","38.38","38.38"
"18","PEINECILLO","1","3","108","1.05","198","207.9","207.9"
"1","HUEVO","5","2","114","0.99","38","37.62","37.62"
"1","HUEVO","5","2","114","1","38","38","38"
"71","CHORIZO","2","1","106","0.1","122","12.2","12.2"
"1","HUEVO","5","2","114","0.97","38","36.86","36.86"
"1","HUEVO","5","2","114","1.01","38","38.38","38.38"
"43","PIERNA Y MUSLO","3","3","108","2","60","120","120"
"28","BISTEC REBANADO","1","1","106","0.23","135","31.05","31.05"
"14","MOLIDA MIXTA","2","1","103","0.51","149","75.99","75.99"
"3","BISTEC RES","1","3","108","0.46","196","90.16","90.16"
"43","PIERNA Y MUSLO","3","2","103","2.04","60","122.4","122.4"
"45","MILANESA POLLO","3","3","108","0.39","175","68.25","68.25"
"28","BISTEC REBANADO","1","3","108","0.37","135","49.95","49.95"
"4","MOLIDA ESP","1","1","104","0.25","196","49","49"
"59","PALOMITAS DE POLLO","3","2","103","0.51","95","48.45","48.45"
"4","MOLIDA ESP","1","3","108","0.26","196","50.96","50.96"
"41","POLLO CANAL","3","1","104","2.75","73","200.75","200.75"
"23","DESHEBRAR RES","1","3","108","0.25","192","48","48"
"18","PEINECILLO","1","1","106","0.42","198","83.16","83.16"
"28","BISTEC REBANADO","1","2","103","7.61","135","1027.35","1027.35"
"28","BISTEC REBANADO","1","3","103","1.47","135","198.45","198.45"
"43","PIERNA Y MUSLO","3","1","103","2.25","60","135","135"
"14","MOLIDA MIXTA","2","1","103","0.74","149","110.26","110.26"
"66","ESPINAZO","2","1","103","0.79","71","56.09","56.09"
"112","FILETE RES","1","3","108","0.36","255","91.8","91.8"
"71","CHORIZO","2","1","103","0.24","122","29.28","29.28"
"41","POLLO CANAL","3","3","108","2.55","73","186.15","186.15"
"3","BISTEC RES","1","3","105","0.36","196","70.56","70.56"
"71","CHORIZO","2","1","105","0.51","122","62.22","62.22"
"43","PIERNA Y MUSLO","3","3","108","2.07","60","124.2","124.2"
"3","BISTEC RES","1","3","108","0.14","196","27.44","27.44"
"45","MILANESA POLLO","3","3","105","0.48","175","84","84"
"102","FILETE TILAPIA","4","3","108","0.46","128","58.88","58.88"
"3","BISTEC RES","1","2","105","0.15","196","29.4","29.4"
"42","PECHUGA CON HUESO","3","3","105","1.09","138","150.42","150.42"
"28","BISTEC REBANADO","1","3","108","0.44","135","59.4","59.4"
"28","BISTEC REBANADO","1","3","108","0.44","135","59.4","59.4"
"42","PECHUGA CON HUESO","3","1","105","0.94","138","129.72","129.72"
"54","TENDER","3","3","108","0.58","158","91.64","91.64"
"70","TOCINO","2","3","108","0.18","175","31.5","31.5"
"45","MILANESA POLLO","3","2","108","0.49","175","85.75","85.75"
"3","BISTEC RES","1","1","105","0.42","196","82.32","82.32"
"45","MILANESA POLLO","3","3","108","0.48","175","84","84"
"18","PEINECILLO","1","1","105","0.39","198","77.22","77.22"
"3","BISTEC RES","1","1","105","0.25","196","49","49"
"76","CHICHARRON","2","3","108","0.18","295","53.1","53.1"
"28","BISTEC REBANADO","1","1","105","0.51","135","68.85","68.85"
"18","PEINECILLO","1","3","108","0.78","198","154.44","154.44"
"43","PIERNA Y MUSLO","3","3","108","2.09","60","125.4","125.4"
"0","","0","2","103","2.71","35","94.85","94.85"
"65","FREIR","2","3","108","1.06","112","118.72","118.72"
"70","TOCINO","2","3","108","0.17","175","29.75","29.75"
"28","BISTEC REBANADO","1","3","108","0.51","135","68.85","68.85"
"28","BISTEC REBANADO","1","3","108","0.5","135","67.5","67.5"
"18","PEINECILLO","1","1","105","0.55","198","108.9","108.9"
"68","LOMO","2","2","103","0.49","119","58.31","58.31"
"3","BISTEC RES","1","1","105","0.37","196","72.52","72.52"
"3","BISTEC RES","1","1","105","0.53","196","103.88","103.88"
"14","MOLIDA MIXTA","2","1","105","0.51","149","75.99","75.99"
"42","PECHUGA CON HUESO","3","1","105","0.52","138","71.76","71.76"
"3","BISTEC RES","1","3","108","1.02","196","199.92","199.92"
"3","BISTEC RES","1","1","105","0.51","196","99.96","99.96"
"0","","0","2","103","1.55","35","54.25","54.25"
"81","BISTEC DE CERDO","2","3","101","4","117","468","468"
"14","MOLIDA MIXTA","2","1","105","0.49","149","73.01","73.01"
"63","PIERNA DE CERDO","2","3","101","1","112","112","112"
"65","FREIR","2","1","105","0.51","112","57.12","57.12"
"6","COCIDO SURTIDO","1","3","101","0.55","149","81.95","81.95"
"65","FREIR","2","1","105","1.51","112","169.12","169.12"
"14","MOLIDA MIXTA","2","1","105","1.52","149","226.48","226.48"
"77","ADOBADA","2","1","105","1.23","121","148.83","148.83"
"48","HAMBURGUESA POLLO","3","1","105","0.39","98","38.22","38.22"
"69","CHULETA AHUMADA","2","1","105","0.55","127","69.85","69.85"
"3","BISTEC RES","1","3","108","0.63","196","123.48","123.48"
"44","PECHUGA SIN HUESO","3","1","105","1.18","175","206.5","206.5"
"28","BISTEC REBANADO","1","3","105","0.76","135","102.6","102.6"
"69","CHULETA AHUMADA","2","2","104","0.78","127","99.06","99.06"
"54","TENDER","3","2","104","0.45","158","71.1","71.1"
"14","MOLIDA MIXTA","2","3","105","0.52","149","77.48","77.48"
"70","TOCINO","2","2","105","0.25","175","43.75","43.75"
"14","MOLIDA MIXTA","2","2","104","0.26","149","38.74","38.74"
"45","MILANESA POLLO","3","2","105","0.12","175","21","21"
"12","ARRACHERA NATURAL","1","3","105","0.33","210","69.3","69.3"
"63","PIERNA DE CERDO","2","3","105","1.07","112","119.84","119.84"
"28","BISTEC REBANADO","1","3","104","0.74","135","99.9","99.9"
"77","ADOBADA","2","1","105","0.31","121","37.51","37.51"
"71","CHORIZO","2","1","105","0.43","122","52.46","52.46"
"16","ARRACHERA MARINADA","1","1","105","0.48","210","100.8","100.8"
"71","CHORIZO","2","1","105","0.4","122","48.8","48.8"
"28","BISTEC REBANADO","1","3","104","0.75","135","101.25","101.25"
"28","BISTEC REBANADO","1","3","104","0.75","135","101.25","101.25"
"71","CHORIZO","2","1","105","0.23","122","28.06","28.06"
"69","CHULETA AHUMADA","2","2","104","0.75","127","95.25","95.25"
